MAG,MG,Sample,Participant,Timepoint,Project,CST,subCST,Geography,FinalTaxonomy,KeptCleaned,GC,N50,Size,Complete,Contam,N_BGC,BGC_detection,classification,Coverage
MAG08652,MG0612,342305_MG,P74,0,LSVF,I,I-A,NorthAmer,Lactobacillus_crispatus,1,0.366,29071,2006558,98.38,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,1424.9738
MAG00189,MG2155,MG_0419RFLQV1,P740,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_swidsinkii,0,0.419,477670,1585496,100,0.091,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii,1819.7644
MAG00194,MG2155,MG_0419RFLQV1,P740,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis,0,0.41,35197,1524993,91.95,0.454,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,499.2443
MAG00195,MG2155,MG_0419RFLQV1,P740,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_iners,0,0.321,123836,1353280,99.41,0.442,3,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,59.90318
MAG10735,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.503,27099,1188491,91.07,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,13.933924
MAG10736,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.433,6425,833187,72.25,0.403,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,11.644597
MAG00196,MG2155,MG_0419RFLQV1,P740,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_mulieris,0,0.34,89355,1716516,97.28,0,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris,34.865505
MAG10738,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_F,1,0.44,39290,1271990,80.04,2.12,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,285.2689
MAG00198,MG2156,MG_0422RFLQV1,P741,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.325,145380,1279172,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,661.4935
MAG00204,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_jensenii,0,0.341,67959,1589161,98.83,0,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,420.49402
MAG10741,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.511,6286,1071678,81.87,0.806,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__,32.18892
MAG10742,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_A,0,0.378,7104,1492651,80.97,5.252,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,288.18515
MAG10743,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Lactobacillus_iners,1,0.322,57040,1123495,99.36,0.88,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,191.02992
MAG10744,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_D,0,0.43,34552,1245959,83.18,0.913,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_D,452.98596
MAG00205,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_iners,0,0.323,95106,1163668,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,323.42972
MAG10746,MG0853,343024_MG,P315,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_sp000758925,0,0.5,20427,2196721,96.93,1.163,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925,18.441648
MAG00206,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Megasphaera_lornae,0,0.469,34352,1458108,100,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,17.634298
MAG00207,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Escherichia_coli,0,0.506,66930,4636447,98.2,0.136,3,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,21.989067
MAG00208,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Staphylococcus_aureus,1,0.326,33169,2590528,97.66,0.52,7,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus,14.074816
MAG10750,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Fannyhessea_spNov3,0,0.501,13811,1170006,92.24,0.268,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,21.88517
MAG10751,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Gardnerella_vaginalis_F,0,0.403,31114,1279783,79.1,0.09,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_F,352.60413
MAG10752,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_sp000758925,0,0.493,77884,2364800,97.96,0.337,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925,44.67096
MAG10753,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Berryella_sp001552935,0,0.466,17494,1426161,92.27,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,57.44912
MAG00209,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Salmonella_enterica,0,0.52,139281,4673231,94.91,0.697,2,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica,24.11347
MAG10755,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Fannyhessea_massiliense,0,0.495,3690,1030626,75.63,1.209,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,16.10501
MAG10756,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Gardnerella_vaginalis_D,1,0.43,20903,1073893,70.57,0.55,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_D,237.8287
MAG10757,MG0854,343028_MG,P316,0,LSVF,IV-A,IV-A,NorthAmer,Arcanobacterium_sp000758825,1,0.546,1926,1556278,71.04,6.18,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium_A;s__Arcanobacterium_A sp000758825,11.368705
MAG00212,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Listeria_monocytogenes,0,0.378,80777,2926436,99.45,0,3,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes_B,15.533836
MAG00214,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Limosilactobacillus_coleohominis,0,0.419,6506,1342424,81.63,0.273,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus coleohominis_A,9.473423
MAG00215,MG2157,MG_0426RFLQV1,P742,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_swidsinkii,0,0.418,85923,1516173,96.07,0.091,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii,363.0781
MAG00217,MG2158,MG_0431RFLQV1,P743,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.324,142370,1260346,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,293.6358
MAG00219,MG2159,MG_0440RFLQV1,P744,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.323,115508,1284589,99.41,1.061,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,497.20654
MAG00220,MG2159,MG_0440RFLQV1,P744,0,XPENN,III,III-A,NorthAmer,Lactobacillus_jensenii,0,0.337,58887,1684410,98.83,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,27.67519
MAG00221,MG2160,MG_0449RFLQV1,P745,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.322,92889,1433380,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,1222.8881
MAG00223,MG2161,MG_0450RFLQV1,P746,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.324,104120,1248830,99.41,0.442,3,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,537.0507
MAG10766,MG0855,343029_MG,P317,0,LSVF,I,I-A,NorthAmer,Limosilactobacillus_excrementigallinarum,1,0.413,8477,1678260,94.32,1.52,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__,8.255479
MAG00225,MG2162,MG_0451RFLQV1,P747,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.325,110197,1254275,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,312.52652
MAG00226,MG2163,MG_0455RFLQV1,P748,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_A,0,0.377,68172,1455537,92.47,1.136,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,303.32364
MAG00228,MG2163,MG_0455RFLQV1,P748,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_iners,0,0.322,110234,1316937,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,716.057
MAG00233,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,KA00274_sp902373515,0,0.424,14646,1436694,82.86,3.427,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,283.69476
MAG00234,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Sneathia_sanguinegens,1,0.264,27995,1137607,96.31,0,2,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,169.74083
MAG10772,MG0857,343033_MG,P319,0,LSVF,IV-B,IV-B,NorthAmer,Mobiluncus_curtisii,0,0.555,1491,1503424,70.19,5.805,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus curtisii,6.139558
MAG00237,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Prevotella_spNov3,1,0.468,36447,3132907,95.51,1.29,5,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,168.83664
MAG10774,MG0857,343033_MG,P319,0,LSVF,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.47,3242,1167506,79.58,2.177,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,7.8363523
MAG00238,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,UBA629_sp005465875,0,0.315,99036,1595887,76.2,0,4,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,3673.5818
MAG00240,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Mobiluncus_mulieris,0,0.55,104536,2413415,98.57,0.947,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,199.65782
MAG10777,MG0857,343033_MG,P319,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.429,13288,962927,73.54,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,91.05856
MAG10778,MG0857,343033_MG,P319,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_H,0,0.455,44410,1180368,79.09,0.228,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_H,104.28043
MAG10779,MG0857,343033_MG,P319,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.502,18106,1246774,94.02,1.612,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,14.790903
MAG00241,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Prevotella_amnii,0,0.354,37236,2020212,98.96,0.281,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,42.922394
MAG10781,MG0858,343034_MG,P320,0,LSVF,IV-B,IV-B,NorthAmer,Metamycoplasma_hominis,0,0.267,36250,721627,98.62,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma hominis,18.809448
MAG10782,MG0858,343034_MG,P320,0,LSVF,IV-B,IV-B,NorthAmer,Alloscardovia_omnicolens,1,0.469,250824,1730104,99.94,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Alloscardovia;s__Alloscardovia omnicolens,49.74455
MAG00243,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Lactobacillus_iners,0,0.322,96564,1362598,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,193.5892
MAG10784,MG0858,343034_MG,P320,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_bivia,0,0.39,8746,1775350,89.6,0.788,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,11.816616
MAG00244,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Mageeibacillus_indolicus,0,0.446,103623,1691013,93.73,0.709,5,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,132.8306
MAG10786,MG0859,343038_MG,P321,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.432,51275,1372241,100,0.322,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,46.622803
MAG00245,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Prevotella_spNov2,0,0.383,43298,2451123,97.23,1.011,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,155.0415
MAG00246,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Dialister_micraerophilus,1,0.362,14977,968232,75.16,1.32,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,22.878794
MAG00248,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Sneathia_vaginalis,1,0.283,17212,1052072,94.53,0,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,58.570313
MAG10790,MG0859,343038_MG,P321,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_C,1,0.433,25921,1280142,88.02,0.98,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_C,77.77169
MAG10791,MG0859,343038_MG,P321,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_B,0,0.433,41007,1267155,90.08,0.738,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_B,72.67732
MAG00249,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Parvimonas_sp001552895,1,0.26,8103,1509695,82.25,0.61,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,26.686186
MAG00250,MG2164,MG_0457RFLQV1,P749,0,XPENN,IV-A,IV-A,NorthAmer,Megasphaera_lornae,0,0.469,61555,1478111,100,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,114.710106
MAG10794,MG0860,343042_MG,P322,0,LSVF,III,III-A,NorthAmer,Gardnerella_leopoldii,1,0.422,40700,1391957,98.86,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium leopoldii,32.170315
MAG08654,MG0613,342306_MG,P75,0,LSVF,IV-B,IV-B,NorthAmer,Lactobacillus_iners,0,0.324,61658,1248582,98.39,1.769,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,22.270723
MAG08655,MG0613,342306_MG,P75,0,LSVF,IV-B,IV-B,NorthAmer,Streptococcus_mitis,0,0.41,5076,1505450,83.42,2.718,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_AT,15.828438
MAG00251,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Dialister_sp001553355,0,0.392,10835,1368261,93.73,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,20.104544
MAG00252,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,KA00274_sp902373515,1,0.423,34886,1365403,81.8,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,80.418915
MAG00255,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_spNov3,0,0.479,43842,2595077,96.4,0.357,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,83.771545
MAG00256,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Lactobacillus_iners,1,0.322,99857,1351920,96.76,0.44,4,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,441.03867
MAG00259,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,1,0.5,64345,1247677,98.39,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,86.70512
MAG00261,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Megasphaera_lornae,0,0.465,43601,1547144,99.88,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,209.67299
MAG00262,MG2165,MG_0462RFLQV1,P750,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_amnii,0,0.355,61355,1968064,98.62,0.225,4,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,29.708166
MAG00264,MG2166,MG_0466RFLQV1,P751,0,XPENN,I,I-A,NorthAmer,Lactobacillus_crispatus,0,0.364,27671,2525752,99.02,3.046,5,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,850.383
MAG00265,MG2167,MG_0470RFLQV1,P752,0,XPENN,III,III-A,NorthAmer,Lactobacillus_iners,0,0.322,97897,1340769,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,2044.352
MAG10806,MG0866,343057_MG,P328,0,LSVF,IV-A,IV-A,NorthAmer,Berryella_sp001552935,0,0.465,9655,1202466,87.7,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,40.527267
MAG00269,MG2167,MG_0470RFLQV1,P752,0,XPENN,III,III-A,NorthAmer,Listeria_monocytogenes,0,0.378,63944,2915805,98.9,0.546,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes_B,14.4381695
MAG10808,MG0866,343057_MG,P328,0,LSVF,IV-A,IV-A,NorthAmer,Gardnerella_vaginalis_F,0,0.406,278132,1700610,98.35,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_F,346.324
MAG10809,MG0866,343057_MG,P328,0,LSVF,IV-A,IV-A,NorthAmer,Metamycoplasma_hominis,0,0.268,11035,602999,88.47,1.754,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma hominis,8.790892
MAG00271,MG2167,MG_0470RFLQV1,P752,0,XPENN,III,III-A,NorthAmer,Staphylococcus_aureus,0,0.326,20426,2620385,98.23,0.352,8,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus,12.63037
MAG00272,MG2167,MG_0470RFLQV1,P752,0,XPENN,III,III-A,NorthAmer,Salmonella_enterica,0,0.521,102255,4633113,94.63,0.036,2,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica,23.395613
MAG10812,MG0866,343057_MG,P328,0,LSVF,IV-A,IV-A,NorthAmer,Fannyhessea_vaginae,1,0.428,83836,1327769,98.12,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,18.372614
MAG00274,MG2167,MG_0470RFLQV1,P752,0,XPENN,III,III-A,NorthAmer,Escherichia_coli,0,0.506,65306,4537760,98.59,0.248,2,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,21.479519
MAG00275,MG2168,MG_0471RFLQV1,P753,0,XPENN,IV-B,IV-B,NorthAmer,Parvimonas_sp001552895,0,0.257,16513,1517816,93.73,0.696,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,25.650175
MAG00277,MG2168,MG_0471RFLQV1,P753,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_swidsinkii,1,0.422,122179,1483942,99.09,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii,1897.0713
