MAG,contig_id,region,GBK,From_To,Length,type,most_similar_known_cluster,most_similar_known_cluster_type,similarity,classification,FinalTaxonomy,Genus
MAG14644,MAG14644_0102,102.1,MAG14644_0102.region001,1_4666,4665,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14645,MAG14645_0013,13.1,MAG14645_0013.region001,1_20465,20464,lanthipeptide-class-v,TP-1161,RiPP:Thiopeptide,8.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14645,MAG14645_0058,58.1,MAG14645_0058.region001,1_7284,7283,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14646,MAG14646_0001,1.1,MAG14646_0001.region001,339408_359554,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14647,MAG14647_0054,54.1,MAG14647_0054.region001,1_6088,6087,lanthipeptide-class-i,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella asaccharolytica,Gemella_asaccharolytica,Gemella
MAG14648,MAG14648_0008,8.1,MAG14648_0008.region001,15407_37051,21644,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG14650,MAG14650_0394,394.1,MAG14650_0394.region001,1_1345,1344,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG14651,MAG14651_0025,25.1,MAG14651_0025.region001,1_17378,17377,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,Peptoniphilus_vaginalis,Peptoniphilus_A
MAG14653,MAG14653_0001,1.1,MAG14653_0001.region001,12510_20659,8149,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14653,MAG14653_0064,64.1,MAG14653_0064.region001,1_6287,6286,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14654,MAG14654_0002,2.1,MAG14654_0002.region001,110845_127976,17131,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG14655,MAG14655_0016,16.1,MAG14655_0016.region001,1_15458,15457,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG14656,MAG14656_0027,27.1,MAG14656_0027.region001,26109_40070,13961,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG14659,MAG14659_0003,3.1,MAG14659_0003.region001,85808_105954,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14660,MAG14660_0035,35.1,MAG14660_0035.region001,1_14842,14841,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,Gardnerella_piotii,Bifidobacterium
MAG14662,MAG14662_0045,45.1,MAG14662_0045.region001,1_12052,12051,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,Gardnerella_vaginalis,Bifidobacterium
MAG14663,MAG14663_0012,12.1,MAG14663_0012.region001,1_23831,23830,lanthipeptide-class-v,TP-1161,RiPP:Thiopeptide,8.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14663,MAG14663_0029,29.1,MAG14663_0029.region001,1_8409,8408,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14664,MAG14664_0043,43.1,MAG14664_0043.region001,1_12077,12076,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,Gardnerella_vaginalis,Bifidobacterium
MAG14666,MAG14666_0037,37.1,MAG14666_0037.region001,1_5002,5001,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14666,MAG14666_0090,90.1,MAG14666_0090.region001,1_3224,3223,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14667,MAG14667_0004,4.1,MAG14667_0004.region001,85795_105941,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14668,MAG14668_0001,1.1,MAG14668_0001.region001,15385_37029,21644,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG14669,MAG14669_0032,32.1,MAG14669_0032.region001,1_14841,14840,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,Gardnerella_piotii,Bifidobacterium
MAG14671,MAG14671_0021,21.1,MAG14671_0021.region001,1_13979,13978,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG14671,MAG14671_0110,110.1,MAG14671_0110.region001,1_4001,4000,lanthipeptide-class-ii,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG14673,MAG14673_0007,7.1,MAG14673_0007.region001,1_5998,5997,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14673,MAG14673_0037,37.1,MAG14673_0037.region001,1_10219,10218,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14674,MAG14674_0041,41.1,MAG14674_0041.region001,1_9534,9533,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG14677,MAG14677_0006,6.1,MAG14677_0006.region001,1_31927,31926,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14677,MAG14677_0025,25.1,MAG14677_0025.region001,1_19453,19452,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14677,MAG14677_0030,30.1,MAG14677_0030.region001,1_15283,15282,lanthipeptide-class-iii,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14680,MAG14680_0033,33.1,MAG14680_0033.region001,1_14671,14670,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14681,MAG14681_0046,46.1,MAG14681_0046.region001,1_8396,8395,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14681,MAG14681_0057,57.1,MAG14681_0057.region001,1_6254,6253,lanthipeptide-class-v,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14682,MAG14682_0072,72.1,MAG14682_0072.region001,1_12312,12311,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG14683,MAG14683_0013,13.1,MAG14683_0013.region001,1_11206,11205,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG14685,MAG14685_0026,26.1,MAG14685_0026.region001,1_16515,16514,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG14686,MAG14686_0006,6.1,MAG14686_0006.region001,1_11246,11245,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,Megasphaera_hutchinsoni,Megasphaera
MAG14687,MAG14687_0045,45.1,MAG14687_0045.region001,1_12078,12077,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,Gardnerella_vaginalis,Bifidobacterium
MAG14688,MAG14688_0001,1.1,MAG14688_0001.region001,73456_115915,42459,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14688,MAG14688_0012,12.1,MAG14688_0012.region001,1_34602,34601,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14688,MAG14688_0025,25.1,MAG14688_0025.region001,1_15283,15282,lanthipeptide-class-iii,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG14690,MAG14690_0017,17.1,MAG14690_0017.region001,1_10333,10332,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG14693,MAG14693_0054,54.1,MAG14693_0054.region001,1_8581,8580,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14696,MAG14696_0011,11.1,MAG14696_0011.region001,1_7973,7972,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14696,MAG14696_0053,53.1,MAG14696_0053.region001,1_10435,10434,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG14697,MAG14697_0001,1.1,MAG14697_0001.region001,200778_220924,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14698,MAG14698_0003,3.1,MAG14698_0003.region001,109041_130685,21644,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG14700,MAG14700_0017,17.1,MAG14700_0017.region001,26110_40087,13977,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG14701,MAG14701_0016,16.1,MAG14701_0016.region001,1572_13121,11549,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,Peptoniphilus_vaginalis,Peptoniphilus_A
MAG14702,MAG14702_0028,28.1,MAG14702_0028.region001,1_14841,14840,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,Gardnerella_piotii,Bifidobacterium
MAG14704,MAG14704_0007,7.1,MAG14704_0007.region001,46830_69538,22708,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14704,MAG14704_0020,20.1,MAG14704_0020.region001,1_8366,8365,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14707,MAG14707_0010,10.1,MAG14707_0010.region001,43239_64894,21655,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG14707,MAG14707_0011,11.1,MAG14707_0011.region001,1_8021,8020,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG14708,MAG14708_0006,6.1,MAG14708_0006.region001,39023_49268,10245,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG14708,MAG14708_0035,35.1,MAG14708_0035.region001,1_9603,9602,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG14710,MAG14710_0149,149.1,MAG14710_0149.region001,1_4790,4789,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG14712,MAG14712_0023,23.1,MAG14712_0023.region001,1_17638,17637,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_F,Gardnerella_vaginalis_F,Bifidobacterium
MAG14713,MAG14713_0003,3.1,MAG14713_0003.region001,19207_44433,25226,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14713,MAG14713_0033,33.1,MAG14713_0033.region001,1910_14740,12830,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14716,MAG14716_0044,44.1,MAG14716_0044.region001,1_8366,8365,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14716,MAG14716_0055,55.1,MAG14716_0055.region001,1_4002,4001,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14717,MAG14717_0005,5.1,MAG14717_0005.region001,44921_56162,11241,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium leopoldii,Gardnerella_leopoldii,Bifidobacterium
MAG14718,MAG14718_0280,280.1,MAG14718_0280.region001,1_2134,2133,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG14719,MAG14719_0029,29.1,MAG14719_0029.region001,1_17661,17660,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_F,Gardnerella_vaginalis_F,Bifidobacterium
MAG14720,MAG14720_0253,253.1,MAG14720_0253.region001,1_2251,2250,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG14721,MAG14721_0009,9.1,MAG14721_0009.region001,43310_64965,21655,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG14721,MAG14721_0012,12.1,MAG14721_0012.region001,32180_40222,8042,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG14722,MAG14722_0026,26.1,MAG14722_0026.region001,1_10771,10770,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14723,MAG14723_0054,54.1,MAG14723_0054.region001,1_8070,8069,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG14726,MAG14726_0028,28.1,MAG14726_0028.region001,1_10548,10547,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG14728,MAG14728_0050,50.1,MAG14728_0050.region001,1_12642,12641,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov2,Prevotella
MAG14731,MAG14731_0087,87.1,MAG14731_0087.region001,1_3683,3682,RRE-containing,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,Megasphaera_hutchinsoni,Megasphaera
MAG14732,MAG14732_0003,3.1,MAG14732_0003.region001,14422_39648,25226,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14732,MAG14732_0049,49.1,MAG14732_0049.region001,1_8914,8913,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG14734,MAG14734_0035,35.1,MAG14734_0035.region001,1_8604,8603,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14734,MAG14734_0037,37.1,MAG14734_0037.region001,1_8366,8365,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG14735,MAG14735_0015,15.1,MAG14735_0015.region001,1_8316,8315,RiPP-like,gassericin E,RiPP,77.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14735,MAG14735_0035,35.1,MAG14735_0035.region001,578_19079,18501,furan,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14735,MAG14735_0046,46.1,MAG14735_0046.region001,1_16039,16038,lanthipeptide-class-i,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14735,MAG14735_0048,48.1,MAG14735_0048.region001,1_7665,7664,RiPP-like,acidocin B,RiPP,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14737,MAG14737_0001,1.1,MAG14737_0001.region001,80048_90983,10935,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG14737,MAG14737_0032,32.1,MAG14737_0032.region001,11995_19638,7643,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG14737,MAG14737_0102,102.1,MAG14737_0102.region001,1_5723,5722,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG14737,MAG14737_0125,125.1,MAG14737_0125.region001,1_3808,3807,RiPP-like,gassericin T,RiPP,33.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG14738,MAG14738_0066,66.1,MAG14738_0066.region001,1605_8448,6843,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14738,MAG14738_0095,95.1,MAG14738_0095.region001,1_4536,4535,RiPP-like,gassericin T,RiPP,44.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,Lactobacillus_paragasseri,Lactobacillus
MAG14740,MAG14740_0001,1.1,MAG14740_0001.region001,136102_178966,42864,NRPS,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,Lactobacillus_jensenii,Lactobacillus
MAG14742,MAG14742_0006,6.1,MAG14742_0006.region001,16800_27735,10935,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG14742,MAG14742_0108,108.1,MAG14742_0108.region001,1_5923,5922,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
